City,Date,Max Temperature (F)
Sacramento,2017-07-10,103.64
Sacramento,2017-07-11,101.84
Sacramento,2017-07-12,102.56
Sacramento,2017-07-13,101.3
Sacramento,2017-07-14,98.24
Sacramento,2017-07-15,104.36
Sacramento,2017-07-16,104.9
Sacramento,2017-07-17,102.74
Sacramento,2017-07-18,96.44
Sacramento,2017-07-19,98.6
Sacramento,2017-07-20,100.76
Sacramento,2017-07-21,100.4
Sacramento,2017-07-22,98.78
Sacramento,2017-07-23,89.96000000000001
Sacramento,2017-07-24,86.72
Sacramento,2017-07-25,87.08000000000001
Sacramento,2017-07-26,99.14
Sacramento,2017-07-27,103.82
Sacramento,2017-07-28,105.44
Sacramento,2017-07-29,107.6
Sacramento,2017-07-30,105.61999999999999
Sacramento,2017-07-31,101.66
Sacramento,2017-08-01,100.22
Sacramento,2017-08-02,97.88000000000001
Sacramento,2017-08-03,97.16
Sacramento,2017-08-04,95.72
Sacramento,2017-08-05,92.66
Sacramento,2017-08-06,92.84
Sacramento,2017-08-07,93.38000000000001
Sacramento,2017-08-08,93.91999999999999
Sacramento,2017-08-09,95.53999999999999
Sacramento,2017-08-10,95.53999999999999
Sacramento,2017-08-11,98.06
Sacramento,2017-08-12,99.5
Sacramento,2017-08-13,101.11999999999999
Sacramento,2017-08-14,100.76
Sacramento,2017-08-15,99.5
Sacramento,2017-08-16,94.1
Sacramento,2017-08-17,93.02
Sacramento,2017-08-18,91.94
Sacramento,2017-08-19,97.34
Sacramento,2017-08-20,99.14
Sacramento,2017-08-21,98.06
Sacramento,2017-08-22,94.28
Sacramento,2017-08-23,93.56
Sacramento,2017-08-24,94.1
Sacramento,2017-08-25,92.66
Sacramento,2017-08-26,91.94
Sacramento,2017-08-27,95.53999999999999
Sacramento,2017-08-28,94.46000000000001
Sacramento,2017-08-29,86.0
Sacramento,2017-08-30,86.36
Sacramento,2017-08-31,92.11999999999999
Sacramento,2017-09-01,91.94
Sacramento,2017-09-02,98.41999999999999
Sacramento,2017-09-03,102.56
Sacramento,2017-09-04,102.2
Sacramento,2017-09-05,100.03999999999999
Sacramento,2017-09-06,89.24
Sacramento,2017-09-07,87.08000000000001
Sacramento,2017-09-08,92.11999999999999
Sacramento,2017-09-09,95.36
Sacramento,2017-09-10,98.24
Sacramento,2017-09-11,100.76
Sacramento,2017-09-12,100.94
Sacramento,2017-09-13,99.5
Sacramento,2017-09-14,100.4
Sacramento,2017-09-15,99.32
Sacramento,2017-09-16,97.52
Sacramento,2017-09-17,95.36
Sacramento,2017-09-18,87.44
Sacramento,2017-09-19,82.94
Sacramento,2017-09-20,93.2
Sacramento,2017-09-21,96.8
Sacramento,2017-09-22,95.53999999999999
Sacramento,2017-09-23,88.7
Sacramento,2017-09-24,95.36
Sacramento,2017-09-25,94.1
Sacramento,2017-09-26,87.98
Sacramento,2017-09-27,94.28
Sacramento,2017-09-28,96.98
Sacramento,2017-09-29,95.53999999999999
Sacramento,2017-09-30,89.41999999999999
Sacramento,2017-10-01,86.53999999999999
Sacramento,2017-10-02,69.8
Sacramento,2017-10-03,75.74000000000001
Sacramento,2017-10-04,80.06
Sacramento,2017-10-05,83.48
Sacramento,2017-10-06,83.48
Sacramento,2017-10-07,89.24
Sacramento,2017-10-08,89.78
Sacramento,2017-10-09,90.14
Sacramento,2017-10-10,87.98
Sacramento,2017-10-11,84.38000000000001
Sacramento,2017-10-12,77.18
Sacramento,2017-10-13,80.6
Sacramento,2017-10-14,89.24
Sacramento,2017-10-15,91.03999999999999
Sacramento,2017-10-16,91.76
Sacramento,2017-10-17,91.03999999999999
Sacramento,2017-10-18,90.32
Sacramento,2017-10-19,88.52
Sacramento,2017-10-20,86.18
Sacramento,2017-10-21,87.98
Sacramento,2017-10-22,86.18
Sacramento,2017-10-23,88.52
Sacramento,2017-10-24,88.34
Sacramento,2017-10-25,88.16
Sacramento,2017-10-26,86.53999999999999
Sacramento,2017-10-27,81.5
Sacramento,2017-10-28,70.34
Sacramento,2017-10-29,61.34
Sacramento,2017-10-30,64.04
Sacramento,2017-10-31,68.72
Sacramento,2017-11-01,72.68
Sacramento,2017-11-02,74.48
Sacramento,2017-11-03,73.4
Sacramento,2017-11-04,60.26
Sacramento,2017-11-05,58.64
Sacramento,2017-11-06,66.02
Sacramento,2017-11-07,66.92
Sacramento,2017-11-08,65.12
Sacramento,2017-11-09,60.08
Sacramento,2017-11-10,64.04
Sacramento,2017-11-11,62.959999999999994
Sacramento,2017-11-12,63.32
Sacramento,2017-11-13,63.32
Sacramento,2017-11-14,61.88
Sacramento,2017-11-15,59.9
Sacramento,2017-11-16,60.980000000000004
Sacramento,2017-11-17,56.120000000000005
Sacramento,2017-11-18,54.32
Sacramento,2017-11-19,57.02
Sacramento,2017-11-20,60.26
Sacramento,2017-11-21,58.1
Sacramento,2017-11-22,58.28
Sacramento,2017-11-23,56.3
Sacramento,2017-11-24,52.34
Sacramento,2017-11-25,51.44
Sacramento,2017-11-26,58.82
Sacramento,2017-11-27,62.24
Sacramento,2017-11-28,64.22
Sacramento,2017-11-29,60.440000000000005
Sacramento,2017-11-30,54.32
Sacramento,2017-12-01,54.32
Sacramento,2017-12-02,57.379999999999995
Sacramento,2017-12-03,62.059999999999995
Sacramento,2017-12-04,59.9
Sacramento,2017-12-05,61.16
Sacramento,2017-12-06,62.059999999999995
Sacramento,2017-12-07,59.0
Sacramento,2017-12-08,61.88
Sacramento,2017-12-09,58.459999999999994
Sacramento,2017-12-10,59.36
Sacramento,2017-12-11,57.74
Sacramento,2017-12-12,57.2
Sacramento,2017-12-13,48.74
Sacramento,2017-12-14,45.86
Sacramento,2017-12-15,53.42
Sacramento,2017-12-16,49.1
Sacramento,2017-12-17,47.84
Sacramento,2017-12-18,52.7
Sacramento,2017-12-19,54.14
Sacramento,2017-12-20,54.14
Sacramento,2017-12-21,47.84
Sacramento,2017-12-22,46.04
Sacramento,2017-12-23,50.9
Sacramento,2017-12-24,52.7
Sacramento,2017-12-25,57.379999999999995
Sacramento,2017-12-26,56.120000000000005
Sacramento,2017-12-27,56.48
Sacramento,2017-12-28,58.459999999999994
Sacramento,2017-12-29,56.84
Sacramento,2017-12-30,48.56
Sacramento,2017-12-31,60.62
Sacramento,2018-01-01,60.08
Sacramento,2018-01-02,61.16
Sacramento,2018-01-03,59.72
Sacramento,2018-01-04,59.72
Sacramento,2018-01-05,57.92
Sacramento,2018-01-06,53.42
Sacramento,2018-01-07,53.24
Sacramento,2018-01-08,56.48
Sacramento,2018-01-09,58.28
Sacramento,2018-01-10,56.48
Sacramento,2018-01-11,46.76
Sacramento,2018-01-12,47.84
Sacramento,2018-01-13,50.54
Sacramento,2018-01-14,56.120000000000005
Sacramento,2018-01-15,55.58
Sacramento,2018-01-16,54.86
Sacramento,2018-01-17,54.5
Sacramento,2018-01-18,56.48
Sacramento,2018-01-19,57.74
Sacramento,2018-01-20,62.78
Sacramento,2018-01-21,60.980000000000004
Sacramento,2018-01-22,52.52
Sacramento,2018-01-23,58.64
Sacramento,2018-01-24,59.18
Sacramento,2018-01-25,58.1
Sacramento,2018-01-26,56.66
Sacramento,2018-01-27,52.52
Sacramento,2018-01-28,51.98
Sacramento,2018-01-29,48.2
Sacramento,2018-01-30,56.84
Sacramento,2018-01-31,56.120000000000005
Sacramento,2018-02-01,62.6
Sacramento,2018-02-02,61.519999999999996
Sacramento,2018-02-03,56.84
Sacramento,2018-02-04,58.459999999999994
Sacramento,2018-02-05,60.980000000000004
Sacramento,2018-02-06,64.04
Sacramento,2018-02-07,66.38
Sacramento,2018-02-08,65.66
Sacramento,2018-02-09,57.74
Sacramento,2018-02-10,53.96
Sacramento,2018-02-11,44.239999999999995
Sacramento,2018-02-12,47.66
Sacramento,2018-02-13,48.74
Sacramento,2018-02-14,46.76
Sacramento,2018-02-15,51.26
Sacramento,2018-02-16,51.44
Sacramento,2018-02-17,50.36
Sacramento,2018-02-18,56.84
Sacramento,2018-02-19,54.68
Sacramento,2018-02-20,58.28
Sacramento,2018-02-21,61.34
Sacramento,2018-02-22,60.26
Sacramento,2018-02-23,62.6
Sacramento,2018-02-24,59.9
Sacramento,2018-02-25,58.64
Sacramento,2018-02-26,58.459999999999994
Sacramento,2018-02-27,58.1
Sacramento,2018-02-28,56.84
Sacramento,2018-03-01,59.9
Sacramento,2018-03-02,58.1
Sacramento,2018-03-03,55.76
Sacramento,2018-03-04,57.92
Sacramento,2018-03-05,65.66
Sacramento,2018-03-06,65.48
Sacramento,2018-03-07,66.02
Sacramento,2018-03-08,65.12
Sacramento,2018-03-09,70.7
Sacramento,2018-03-10,69.62
Sacramento,2018-03-11,57.92
Sacramento,2018-03-12,64.94
Sacramento,2018-03-13,63.86
Sacramento,2018-03-14,67.1
Sacramento,2018-03-15,72.86
Sacramento,2018-03-16,75.92
Sacramento,2018-03-17,76.82
Sacramento,2018-03-18,76.46
Sacramento,2018-03-19,75.02
Sacramento,2018-03-20,75.92
Sacramento,2018-03-21,74.48
Sacramento,2018-03-22,73.4
Sacramento,2018-03-23,71.42
Sacramento,2018-03-24,59.18
Sacramento,2018-03-25,59.540000000000006
Sacramento,2018-03-26,56.48
Sacramento,2018-03-27,55.04
Sacramento,2018-03-28,54.68
Sacramento,2018-03-29,62.959999999999994
Sacramento,2018-03-30,62.24
Sacramento,2018-03-31,64.22
Sacramento,2018-04-01,72.14
Sacramento,2018-04-02,74.84
Sacramento,2018-04-03,74.3
Sacramento,2018-04-04,70.7
Sacramento,2018-04-05,70.88
Sacramento,2018-04-06,69.8
Sacramento,2018-04-07,62.42
Sacramento,2018-04-08,58.459999999999994
Sacramento,2018-04-09,62.6
Sacramento,2018-04-10,61.34
Sacramento,2018-04-11,68.54
Sacramento,2018-04-12,69.08
Sacramento,2018-04-13,68.9
Sacramento,2018-04-14,72.86
Sacramento,2018-04-15,75.38
Sacramento,2018-04-16,74.12
Sacramento,2018-04-17,66.56
Sacramento,2018-04-18,67.82
Sacramento,2018-04-19,67.28
Sacramento,2018-04-20,69.25999999999999
Sacramento,2018-04-21,75.2
Sacramento,2018-04-22,77.36
Sacramento,2018-04-23,79.34
Sacramento,2018-04-24,80.6
Sacramento,2018-04-25,80.24000000000001
Sacramento,2018-04-26,62.24
Sacramento,2018-04-27,61.88
Sacramento,2018-04-28,75.02
Sacramento,2018-04-29,76.64
Sacramento,2018-04-30,81.5
Sacramento,2018-05-01,81.86
Sacramento,2018-05-02,86.9
Sacramento,2018-05-03,91.03999999999999
Sacramento,2018-05-04,91.58000000000001
Sacramento,2018-05-05,91.22
Sacramento,2018-05-06,89.41999999999999
Sacramento,2018-05-07,88.88000000000001
Sacramento,2018-05-08,87.26
Sacramento,2018-05-09,77.18
Sacramento,2018-05-10,69.62
Sacramento,2018-05-11,73.22
Sacramento,2018-05-12,79.52
Sacramento,2018-05-13,80.6
Sacramento,2018-05-14,87.61999999999999
Sacramento,2018-05-15,93.38000000000001
Sacramento,2018-05-16,93.2
Sacramento,2018-05-17,89.24
Sacramento,2018-05-18,82.04
Sacramento,2018-05-19,89.24
Sacramento,2018-05-20,90.68
Sacramento,2018-05-21,89.78
Sacramento,2018-05-22,78.98
Sacramento,2018-05-23,77.18
Sacramento,2018-05-24,67.28
Sacramento,2018-05-25,67.28
Sacramento,2018-05-26,67.28
Sacramento,2018-05-27,61.519999999999996
Sacramento,2018-05-28,59.540000000000006
Sacramento,2018-05-29,69.62
Sacramento,2018-05-30,78.25999999999999
Sacramento,2018-05-31,83.3
Sacramento,2018-06-01,86.53999999999999
Sacramento,2018-06-02,88.88000000000001
Sacramento,2018-06-03,87.8
Sacramento,2018-06-04,84.56
Sacramento,2018-06-05,87.26
Sacramento,2018-06-06,85.64
Sacramento,2018-06-07,89.24
Sacramento,2018-06-08,88.7
Sacramento,2018-06-09,86.53999999999999
Sacramento,2018-06-10,83.66
Sacramento,2018-06-11,92.11999999999999
Sacramento,2018-06-12,93.02
Sacramento,2018-06-13,99.32
Sacramento,2018-06-14,96.26
Sacramento,2018-06-15,99.86
Sacramento,2018-06-16,100.22
Sacramento,2018-06-17,96.08000000000001
Sacramento,2018-06-18,87.26
Sacramento,2018-06-19,87.61999999999999
Sacramento,2018-06-20,91.76
Sacramento,2018-06-21,89.6
Sacramento,2018-06-22,94.28
Sacramento,2018-06-23,95.9
Sacramento,2018-06-24,93.74
Sacramento,2018-06-25,91.4
Sacramento,2018-06-26,87.61999999999999
Sacramento,2018-06-27,86.53999999999999
Sacramento,2018-06-28,92.66
Sacramento,2018-06-29,92.66
Sacramento,2018-06-30,96.08000000000001
Sacramento,2018-07-01,102.91999999999999
Sacramento,2018-07-02,106.52
Sacramento,2018-07-03,104.72
Sacramento,2018-07-04,104.0
Sacramento,2018-07-05,109.94
Sacramento,2018-07-06,111.38000000000001
Sacramento,2018-07-07,109.58000000000001
Sacramento,2018-07-08,105.8
Sacramento,2018-07-09,99.68
Sacramento,2018-07-10,97.7
Sacramento,2018-07-11,100.22
Sacramento,2018-07-12,99.5
Sacramento,2018-07-13,97.88000000000001
Sacramento,2018-07-14,94.1
Sacramento,2018-07-15,98.41999999999999
Sacramento,2018-07-16,101.3
Sacramento,2018-07-17,104.53999999999999
Sacramento,2018-07-18,105.26
Sacramento,2018-07-19,103.46000000000001
Sacramento,2018-07-20,97.34
Sacramento,2018-07-21,95.53999999999999
Sacramento,2018-07-22,97.88000000000001
Sacramento,2018-07-23,100.03999999999999
Sacramento,2018-07-24,98.41999999999999
Sacramento,2018-07-25,95.18
Sacramento,2018-07-26,97.34
Sacramento,2018-07-27,96.08000000000001
Sacramento,2018-07-28,93.2
Sacramento,2018-07-29,92.3
Sacramento,2018-07-30,93.38000000000001
Sacramento,2018-07-31,97.16
Sacramento,2018-08-01,101.48
Sacramento,2018-08-02,100.94
Sacramento,2018-08-03,93.38000000000001
Sacramento,2018-08-04,94.28
Sacramento,2018-08-05,101.3
Sacramento,2018-08-06,101.84
Sacramento,2018-08-07,100.94
Sacramento,2018-08-08,98.06
Sacramento,2018-08-09,100.4
Sacramento,2018-08-10,99.14
Sacramento,2018-08-11,98.78
Sacramento,2018-08-12,98.41999999999999
Sacramento,2018-08-13,104.18
Sacramento,2018-08-14,107.24
Sacramento,2018-08-15,105.98
Sacramento,2018-08-16,103.1
Sacramento,2018-08-17,99.14
Sacramento,2018-08-18,100.58000000000001
Sacramento,2018-08-19,99.14
Sacramento,2018-08-20,100.22
Sacramento,2018-08-21,99.32
Sacramento,2018-08-22,97.88000000000001
Sacramento,2018-08-23,92.11999999999999
Sacramento,2018-08-24,88.88000000000001
Sacramento,2018-08-25,86.9
Sacramento,2018-08-26,96.8
Sacramento,2018-08-27,95.53999999999999
Sacramento,2018-08-28,99.68
Sacramento,2018-08-29,101.48
Sacramento,2018-08-30,100.4
Sacramento,2018-08-31,96.8
Sacramento,2018-09-01,85.82
Sacramento,2018-09-02,83.3
Sacramento,2018-09-03,84.56
Sacramento,2018-09-04,82.75999999999999
Sacramento,2018-09-05,76.46
Sacramento,2018-09-06,85.64
Sacramento,2018-09-07,95.18
Sacramento,2018-09-08,97.88000000000001
Sacramento,2018-09-09,98.78
Sacramento,2018-09-10,97.7
Sacramento,2018-09-11,90.5
Sacramento,2018-09-12,80.24000000000001
Sacramento,2018-09-13,82.4
Sacramento,2018-09-14,86.53999999999999
Sacramento,2018-09-15,94.46000000000001
Sacramento,2018-09-16,96.61999999999999
Sacramento,2018-09-17,95.18
Sacramento,2018-09-18,96.98
Sacramento,2018-09-19,101.11999999999999
Sacramento,2018-09-20,100.22
Sacramento,2018-09-21,97.34
Sacramento,2018-09-22,99.5
Sacramento,2018-09-23,98.24
Sacramento,2018-09-24,95.72
Sacramento,2018-09-25,94.28
Sacramento,2018-09-26,83.48
Sacramento,2018-09-27,81.68
Sacramento,2018-09-28,73.58
Sacramento,2018-09-29,80.42
Sacramento,2018-09-30,80.24000000000001
Sacramento,2018-10-01,84.74
Sacramento,2018-10-02,86.72
Sacramento,2018-10-03,85.82
Sacramento,2018-10-04,75.56
Sacramento,2018-10-05,74.66
Sacramento,2018-10-06,75.38
Sacramento,2018-10-07,84.38000000000001
Sacramento,2018-10-08,87.44
Sacramento,2018-10-09,86.53999999999999
Sacramento,2018-10-10,83.3
Sacramento,2018-10-11,82.22
Sacramento,2018-10-12,77.18
Sacramento,2018-10-13,76.46
Sacramento,2018-10-14,78.98
Sacramento,2018-10-15,77.9
Sacramento,2018-10-16,76.1
Sacramento,2018-10-17,76.82
Sacramento,2018-10-18,78.8
Sacramento,2018-10-19,79.52
Sacramento,2018-10-20,77.36
Sacramento,2018-10-21,74.66
Sacramento,2018-10-22,65.48
Sacramento,2018-10-23,62.78
Sacramento,2018-10-24,65.84
Sacramento,2018-10-25,65.84
Sacramento,2018-10-26,66.38
Sacramento,2018-10-27,67.28
Sacramento,2018-10-28,71.42
Sacramento,2018-10-29,68.36
Sacramento,2018-10-30,68.54
Sacramento,2018-10-31,67.64
Sacramento,2018-11-01,65.12
Sacramento,2018-11-02,54.32
Sacramento,2018-11-03,61.16
Sacramento,2018-11-04,59.72
Sacramento,2018-11-05,59.18
Sacramento,2018-11-06,60.26
Sacramento,2018-11-07,61.7
Sacramento,2018-11-08,67.82
Sacramento,2018-11-09,77.0
Sacramento,2018-11-10,74.84
Sacramento,2018-11-11,74.12
Sacramento,2018-11-12,72.86
Sacramento,2018-11-13,73.75999999999999
Sacramento,2018-11-14,70.52
Sacramento,2018-11-15,69.08
Sacramento,2018-11-16,69.08
Sacramento,2018-11-17,65.12
Sacramento,2018-11-18,62.78
Sacramento,2018-11-19,58.28
Sacramento,2018-11-20,55.58
Sacramento,2018-11-21,52.879999999999995
Sacramento,2018-11-22,55.58
Sacramento,2018-11-23,53.24
Sacramento,2018-11-24,61.88
Sacramento,2018-11-25,60.26
Sacramento,2018-11-26,65.66
Sacramento,2018-11-27,67.46
Sacramento,2018-11-28,65.66
Sacramento,2018-11-29,61.88
Sacramento,2018-11-30,66.56
Sacramento,2018-12-01,66.02
Sacramento,2018-12-02,62.959999999999994
Sacramento,2018-12-03,61.519999999999996
Sacramento,2018-12-04,60.62
Sacramento,2018-12-05,63.86
Sacramento,2018-12-06,65.48
Sacramento,2018-12-07,62.78
Sacramento,2018-12-08,63.5
Sacramento,2018-12-09,60.440000000000005
Sacramento,2018-12-10,59.0
Sacramento,2018-12-11,58.1
Sacramento,2018-12-12,59.18
Sacramento,2018-12-13,59.72
Sacramento,2018-12-14,58.459999999999994
Sacramento,2018-12-15,62.42
Sacramento,2018-12-16,60.08
Sacramento,2018-12-17,58.64
Sacramento,2018-12-18,60.440000000000005
Sacramento,2018-12-19,64.04
Sacramento,2018-12-20,63.32
Sacramento,2018-12-21,60.980000000000004
Sacramento,2018-12-22,62.24
Sacramento,2018-12-23,60.08
Sacramento,2018-12-24,57.02
Sacramento,2018-12-25,59.72
Sacramento,2018-12-26,60.980000000000004
Sacramento,2018-12-27,61.16
Sacramento,2018-12-28,64.4
Sacramento,2018-12-29,61.7
Sacramento,2018-12-30,49.82
Sacramento,2018-12-31,57.379999999999995
Sacramento,2019-01-01,56.3
Sacramento,2019-01-02,59.9
Sacramento,2019-01-03,62.78
Sacramento,2019-01-04,60.980000000000004
Sacramento,2019-01-05,61.519999999999996
Sacramento,2019-01-06,59.72
Sacramento,2019-01-07,57.02
Sacramento,2019-01-08,53.6
Sacramento,2019-01-09,52.34
Sacramento,2019-01-10,51.44
Sacramento,2019-01-11,51.98
Sacramento,2019-01-12,52.7
Sacramento,2019-01-13,60.26
Sacramento,2019-01-14,66.02
Sacramento,2019-01-15,65.3
Sacramento,2019-01-16,63.86
Sacramento,2019-01-17,56.3
Sacramento,2019-01-18,51.620000000000005
Sacramento,2019-01-19,53.06
Sacramento,2019-01-20,56.84
Sacramento,2019-01-21,53.06
Sacramento,2019-01-22,54.86
Sacramento,2019-01-23,51.620000000000005
Sacramento,2019-01-24,58.1
Sacramento,2019-01-25,58.1
Sacramento,2019-01-26,61.16
Sacramento,2019-01-27,59.540000000000006
Sacramento,2019-01-28,53.96
Sacramento,2019-01-29,57.2
Sacramento,2019-01-30,56.3
Sacramento,2019-01-31,57.92
Sacramento,2019-02-01,52.52
Sacramento,2019-02-02,55.76
Sacramento,2019-02-03,60.26
Sacramento,2019-02-04,59.9
Sacramento,2019-02-05,59.18
Sacramento,2019-02-06,59.18
Sacramento,2019-02-07,55.4
Sacramento,2019-02-08,53.24
Sacramento,2019-02-09,47.3
Sacramento,2019-02-10,54.68
Sacramento,2019-02-11,56.3
Sacramento,2019-02-12,62.959999999999994
Sacramento,2019-02-13,64.94
Sacramento,2019-02-14,63.68
Sacramento,2019-02-15,62.78
Sacramento,2019-02-16,68.9
Sacramento,2019-02-17,70.88
Sacramento,2019-02-18,69.98
Sacramento,2019-02-19,65.66
Sacramento,2019-02-20,63.68
Sacramento,2019-02-21,52.7
Sacramento,2019-02-22,51.620000000000005
Sacramento,2019-02-23,46.22
Sacramento,2019-02-24,49.1
Sacramento,2019-02-25,54.14
Sacramento,2019-02-26,56.3
Sacramento,2019-02-27,60.08
Sacramento,2019-02-28,59.9
Sacramento,2019-03-01,61.519999999999996
Sacramento,2019-03-02,63.14
Sacramento,2019-03-03,62.959999999999994
Sacramento,2019-03-04,62.42
Sacramento,2019-03-05,61.519999999999996
Sacramento,2019-03-06,59.18
Sacramento,2019-03-07,57.56
Sacramento,2019-03-08,53.42
Sacramento,2019-03-09,52.879999999999995
Sacramento,2019-03-10,54.86
Sacramento,2019-03-11,51.26
Sacramento,2019-03-12,54.14
Sacramento,2019-03-13,55.22
Sacramento,2019-03-14,57.56
Sacramento,2019-03-15,68.72
Sacramento,2019-03-16,70.52
Sacramento,2019-03-17,70.34
Sacramento,2019-03-18,68.72
Sacramento,2019-03-19,62.959999999999994
Sacramento,2019-03-20,55.76
Sacramento,2019-03-21,61.519999999999996
Sacramento,2019-03-22,57.56
Sacramento,2019-03-23,62.059999999999995
Sacramento,2019-03-24,58.82
Sacramento,2019-03-25,54.68
Sacramento,2019-03-26,66.56
Sacramento,2019-03-27,69.98
Sacramento,2019-03-28,69.08
Sacramento,2019-03-29,72.68
Sacramento,2019-03-30,67.1
Sacramento,2019-03-31,67.28
Sacramento,2019-04-01,71.06
Sacramento,2019-04-02,72.5
Sacramento,2019-04-03,72.5
Sacramento,2019-04-04,72.86
Sacramento,2019-04-05,73.04
Sacramento,2019-04-06,70.52
Sacramento,2019-04-07,66.38
Sacramento,2019-04-08,69.8
Sacramento,2019-04-09,69.62
Sacramento,2019-04-10,69.08
Sacramento,2019-04-11,67.64
Sacramento,2019-04-12,56.48
Sacramento,2019-04-13,52.34
Sacramento,2019-04-14,50.72
Sacramento,2019-04-15,59.9
Sacramento,2019-04-16,67.82
Sacramento,2019-04-17,73.58
Sacramento,2019-04-18,76.64
Sacramento,2019-04-19,75.74000000000001
Sacramento,2019-04-20,69.8
Sacramento,2019-04-21,71.96
Sacramento,2019-04-22,77.36
Sacramento,2019-04-23,81.14
Sacramento,2019-04-24,84.74
Sacramento,2019-04-25,87.08000000000001
Sacramento,2019-04-26,87.26
Sacramento,2019-04-27,86.72
Sacramento,2019-04-28,80.24000000000001
Sacramento,2019-04-29,71.06
Sacramento,2019-04-30,66.02
Sacramento,2019-05-01,71.24000000000001
Sacramento,2019-05-02,70.16
Sacramento,2019-05-03,76.46
Sacramento,2019-05-04,75.92
Sacramento,2019-05-05,75.02
Sacramento,2019-05-06,76.82
Sacramento,2019-05-07,78.62
Sacramento,2019-05-08,79.7
Sacramento,2019-05-09,80.96
Sacramento,2019-05-10,80.24000000000001
Sacramento,2019-05-11,74.3
Sacramento,2019-05-12,67.64
Sacramento,2019-05-13,63.86
Sacramento,2019-05-14,60.980000000000004
Sacramento,2019-05-15,64.22
Sacramento,2019-05-16,68.9
Sacramento,2019-05-17,66.2
Sacramento,2019-05-18,63.14
Sacramento,2019-05-19,68.18
Sacramento,2019-05-20,73.22
Sacramento,2019-05-21,77.18
Sacramento,2019-05-22,81.14
Sacramento,2019-05-23,80.78
Sacramento,2019-05-24,85.82
Sacramento,2019-05-25,88.16
Sacramento,2019-05-26,86.53999999999999
Sacramento,2019-05-27,75.2
Sacramento,2019-05-28,74.84
Sacramento,2019-05-29,71.78
Sacramento,2019-05-30,73.58
Sacramento,2019-05-31,77.72
Sacramento,2019-06-01,84.56
Sacramento,2019-06-02,82.94
Sacramento,2019-06-03,76.64
Sacramento,2019-06-04,79.34
Sacramento,2019-06-05,82.94
Sacramento,2019-06-06,77.54
Sacramento,2019-06-07,69.8
Sacramento,2019-06-08,74.66
Sacramento,2019-06-09,78.25999999999999
Sacramento,2019-06-10,75.2
Sacramento,2019-06-11,76.28
Sacramento,2019-06-12,75.02
Sacramento,2019-06-13,76.46
Sacramento,2019-06-14,84.74
Sacramento,2019-06-15,84.2
Sacramento,2019-06-16,86.36
Sacramento,2019-06-17,85.64
Sacramento,2019-06-18,89.78
Sacramento,2019-06-19,90.14
Sacramento,2019-06-20,91.76
Sacramento,2019-06-21,94.1
Sacramento,2019-06-22,96.98
Sacramento,2019-06-23,94.82
Sacramento,2019-06-24,89.24
Sacramento,2019-06-25,95.72
Sacramento,2019-06-26,96.98
Sacramento,2019-06-27,106.7
Sacramento,2019-06-28,108.86
Sacramento,2019-06-29,107.24
Sacramento,2019-06-30,106.7
Sacramento,2019-07-01,109.76
Sacramento,2019-07-02,109.22
Sacramento,2019-07-03,104.18
Sacramento,2019-07-04,93.91999999999999
Sacramento,2019-07-05,91.22
Sacramento,2019-07-06,96.26
Sacramento,2019-07-07,93.91999999999999
Sacramento,2019-07-08,86.9
Sacramento,2019-07-09,88.7
Sacramento,2019-07-10,92.3
Sacramento,2019-07-11,98.06
Sacramento,2019-07-12,100.03999999999999
Sacramento,2019-07-13,100.58000000000001
Sacramento,2019-07-14,102.91999999999999
Sacramento,2019-07-15,102.02
Sacramento,2019-07-16,101.66
Sacramento,2019-07-17,103.46000000000001
Sacramento,2019-07-18,102.38000000000001
Sacramento,2019-07-19,99.86
Sacramento,2019-07-20,101.66
Sacramento,2019-07-21,101.11999999999999
Sacramento,2019-07-22,99.86
Sacramento,2019-07-23,94.82
Sacramento,2019-07-24,94.46000000000001
Sacramento,2019-07-25,97.88000000000001
Sacramento,2019-07-26,97.52
Sacramento,2019-07-27,94.28
Sacramento,2019-07-28,92.84
Sacramento,2019-07-29,94.64
Sacramento,2019-07-30,94.1
Sacramento,2019-07-31,93.56
Sacramento,2019-08-01,95.72
Sacramento,2019-08-02,96.98
Sacramento,2019-08-03,97.52
Sacramento,2019-08-04,96.44
Sacramento,2019-08-05,91.58000000000001
Sacramento,2019-08-06,96.26
Sacramento,2019-08-07,95.72
Sacramento,2019-08-08,95.18
Sacramento,2019-08-09,93.56
Sacramento,2019-08-10,93.02
Sacramento,2019-08-11,99.5
Sacramento,2019-08-12,102.2
Sacramento,2019-08-13,103.82
Sacramento,2019-08-14,102.91999999999999
Sacramento,2019-08-15,98.78
Sacramento,2019-08-16,98.78
Sacramento,2019-08-17,96.8
Sacramento,2019-08-18,94.46000000000001
Sacramento,2019-08-19,94.46000000000001
Sacramento,2019-08-20,95.9
Sacramento,2019-08-21,93.38000000000001
Sacramento,2019-08-22,97.34
Sacramento,2019-08-23,96.44
Sacramento,2019-08-24,93.56
Sacramento,2019-08-25,86.53999999999999
Sacramento,2019-08-26,79.34
Sacramento,2019-08-27,87.26
Sacramento,2019-08-28,86.72
Sacramento,2019-08-29,86.9
Sacramento,2019-08-30,92.3
Sacramento,2019-08-31,95.9
Sacramento,2019-09-01,94.64
Sacramento,2019-09-02,88.88000000000001
Sacramento,2019-09-03,87.98
Sacramento,2019-09-04,86.0
Sacramento,2019-09-05,76.64
